Listing ID,Price,Address,Beds,Baths,SqFt,Link,Image URL,Latitude,Longitude,Date
17230229,540000.0,"6253 Hollywood Blvd #903, Los Angeles, CA 90028",0.0,1.0,730.0,https://www.redfin.com/CA/Los-Angeles/6253-Hollywood-Blvd-90028/unit-903/home/17230229,https://ssl.cdn-redfin.com/photo/40/islphoto/191/genIslnoResize.25557191_1.jpg,34.1017763,-118.3262794,2025-08-20
79040848,1399000.0,"2780 N Wright Ln, Los Angeles, CA 90068",3.0,4.0,2194.0,https://www.redfin.com/CA/Los-Angeles/2780-Wright-Ln-90068/home/79040848,https://ssl.cdn-redfin.com/photo/40/islphoto/413/genIslnoResize.25571413_1.jpg,34.1196537,-118.3399739,2025-08-20
5310911,1750000.0,"3740 Multiview Dr, Los Angeles, CA 90068",4.0,4.0,3481.0,https://www.redfin.com/CA/Los-Angeles/3740-Multiview-Dr-90068/home/5310911,https://ssl.cdn-redfin.com/photo/40/islphoto/753/genIslnoResize.25564753_0.jpg,34.1328332,-118.359602,2025-08-20
7128512,1175000.0,"3305 Hillock Dr, Los Angeles, CA 90068",1.0,1.0,935.0,https://www.redfin.com/CA/Los-Angeles/3305-Hillock-Dr-90068/home/7128512,https://ssl.cdn-redfin.com/photo/40/islphoto/733/genIslnoResize.25563733_0.jpg,34.137826,-118.3433226,2025-08-20
7128189,825000.0,"2700 Cahuenga Blvd #3108, Los Angeles, CA 90068",3.0,2.0,1421.0,https://www.redfin.com/CA/Los-Angeles/2700-Cahuenga-Blvd-E-90068/unit-3108/home/7128189,https://ssl.cdn-redfin.com/photo/40/islphoto/949/genIslnoResize.25573949_0.jpg,34.118004,-118.336194,2025-08-20
7129824,2250000.0,"6105 Mulholland Hwy, Los Angeles, CA 90068",3.0,3.0,2515.0,https://www.redfin.com/CA/Los-Angeles/6105-Mulholland-Hwy-90068/home/7129824,https://ssl.cdn-redfin.com/photo/40/islphoto/323/genIslnoResize.25549323_0.jpg,34.130976,-118.3209278,2025-08-20
7128195,545000.0,"2700 E Cahuenga Blvd #3204, Los Angeles, CA 90068",1.0,1.0,685.0,https://www.redfin.com/CA/Los-Angeles/2700-Cahuenga-Blvd-E-90068/unit-3204/home/7128195,https://ssl.cdn-redfin.com/photo/40/islphoto/259/genIslnoResize.25575259_1.jpg,34.118004,-118.336194,2025-08-20
7114623,5900000.0,"7139 Macapa Dr, Los Angeles, CA 90068",4.0,5.0,3449.0,https://www.redfin.com/CA/Los-Angeles/7139-Macapa-Dr-90068/home/7114623,https://ssl.cdn-redfin.com/photo/45/islphoto/425/genIslnoResize.SR25159425_0.jpg,34.118828,-118.3461825,2025-08-20
7129157,1600000.0,"3107 Hollycrest Dr, Los Angeles, CA 90068",4.0,6.0,2692.0,https://www.redfin.com/CA/Los-Angeles/3107-Hollycrest-Dr-90068/home/7129157,https://ssl.cdn-redfin.com/photo/45/islphoto/012/genIslnoResize.WS25181012_0.jpg,34.1278086,-118.344972,2025-08-20
5311114,1995000.0,"3564 Multiview Dr, Los Angeles, CA 90068",3.0,2.0,2405.0,https://www.redfin.com/CA/Los-Angeles/3564-Multiview-Dr-90068/home/5311114,https://ssl.cdn-redfin.com/photo/40/islphoto/547/genIslnoResize.25557547_1.jpg,34.1303349,-118.3613176,2025-08-20
